X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
21.882357,63.017194,train,4.661363323365741E9,100.0,0.9999999999970898
21.350316,62.268078,train,1.4926511187518955E10,100.0,0.9999999999990912
8.754621,59.846573,train,1.3555529836423279E-11,1.102773650474365E-8,9.992505556663851E-10
8.656427,59.850841,train,8.629575247497893E-8,1.0512994478355798E-5,6.3612806875791515E-6
5.268651,60.322329,train,4.0152639962398764E-14,3.202961045492519E-11,2.9598657018971673E-12
19.62552,48.567636,train,18.17128094173416,100.0,0.9992540109450948
20.778266,67.184544,train,0.006664058646496879,23.077077768435494,0.3294186498731329
10.08771,46.71794,train,6.141118352300052E-5,0.09087373654653758,0.00450654568020002
9.69549,46.72637,train,4.579704644439688E-5,0.07308453150770564,0.0033645864133395077
13.89,48.08,train,9.277036513880902E-4,1.8830854756082338,0.06400869623625936
13.386497,48.613846,train,332.5645524498137,100.0,0.999959210495769
1.409414,52.215908,train,6.02803366825091E9,100.0,0.9999999999977496
1.385659,52.288546,train,6.02803366825091E9,100.0,0.9999999999977496
0.71404,51.328231,train,0.018039877963492712,57.18298917484416,0.5707815231021307
0.67748,51.115111,train,0.059439665504287593,98.93280868939702,0.8141821891678135
0.171308,50.848157,train,2175157.283050846,100.0,0.9999999937633491
23.073676,63.906534,train,2.232345489298087E9,100.0,0.9999999999939231
8.907403,55.923665,train,1.433869086563852E11,100.0,0.9999999999999054
8.440259,55.80747,train,6.02803366825091E9,100.0,0.9999999999977496
14.411983,51.113441,train,1.722777937983637E10,100.0,0.9999999999992125
14.887337,51.246731,train,9.512979559574062E9,100.0,0.999999999998574
12.797356,53.396328,train,1.9227352953828564E11,100.0,0.9999999999999295
12.831147,53.383263,train,1.9227352953828564E11,100.0,0.9999999999999295
10.976028,47.456184,train,0.01404791602688292,44.72464431335958,0.5087315534705683
14.170474,56.606231,train,5.732232808797616E10,100.0,0.9999999999997633
25.620236,62.282946,train,0.0011183470160086929,2.575078473943814,0.07616069854504891
26.14422,62.1574,train,0.002615694776802167,9.033533752562777,0.16164832323723166
22.232073,60.586246,train,4.661363323365741E9,100.0,0.9999999999970898
21.347985,60.792698,train,4.751321410319465E10,100.0,0.9999999999997145
23.964647,62.237072,train,0.007561053174995503,28.991562840591126,0.35789003376318224
23.966244,62.239945,train,0.007561053174995503,28.991562840591126,0.35789003376318224
23.966147,60.561125,train,4.661363323365741E9,100.0,0.9999999999970898
26.526732,61.418489,train,0.007561053174995503,28.991562840591126,0.35789003376318224
25.501798,64.97968,train,4.97506312222402E-13,3.968589212134572E-10,3.6673849374630603E-11
25.527037,64.980325,train,4.97506312222402E-13,3.968589212134572E-10,3.6673849374630603E-11
13.245461,57.388143,train,1.6142536451978536E7,100.0,0.9999999991596304
15.270794,60.133311,train,6.821674761767079E9,100.0,0.9999999999980114
16.030607,60.741944,train,1.724177623292442E7,100.0,0.9999999992132077
17.86694,60.20722,train,6.821674761767079E9,100.0,0.9999999999980114
14.98884,59.452486,train,9.410416149298262E-4,1.9184478060674093,0.06486927686691323
14.966058,59.162115,train,3.16267705467874E10,100.0,0.9999999999995711
14.891389,47.742222,train,0.010131774042020435,37.164795816040524,0.4275466446749558
15.040833,47.851667,train,0.010084997553062535,36.90317156346479,0.4264144428913917
4.8,53.05,train,1.8295020810173967E9,100.0,0.999999999992585
4.8,53.1,train,8.36114214225244E8,100.0,0.9999999999837753
13.417654,54.037113,train,1.376947918277341E11,100.0,0.9999999999999015
13.446589,54.080807,train,3.012900676823477E11,100.0,0.9999999999999549
-2.17964,48.03266,train,5.470766611807857E-5,0.0832364111537084,0.004016596366798017
-2.04571,48.14748,train,9.703456639533709E-12,7.708013742437712E-9,7.152936520148914E-10
11.865712,58.179492,train,1.9227352953828564E11,100.0,0.9999999999999295
11.786642,58.164986,train,1.9227352953828564E11,100.0,0.9999999999999295
-1.96,42.849998,train,1.6081194774839006E7,100.0,0.9999999991564248
14.821609,61.122333,train,1.3869695810723136E-4,0.20034503100524598,0.01012061992756981
14.657092,61.093887,train,7.765316499487568E8,100.0,0.9999999999825304
18.792648,63.291714,train,6.821674761767079E9,100.0,0.9999999999980114
2.274929,41.517853,train,2.1106466671415526E7,100.0,0.999999999357273
2.370626,41.536431,train,0.006234703230433603,21.6510082291804,0.3148776437482746
23.81444,58.71444,train,4.661363323365741E9,100.0,0.9999999999970898
23.70389,58.72415,train,6.821674761767079E9,100.0,0.9999999999980114
-2.5942,54.648,train,8.904313132557607E7,100.0,0.9999999998476503
23.012,49.363,train,0.010084997553062535,36.90317156346479,0.4264144428913917
23.065,49.706,train,32.78270738401135,100.0,0.9995863646907693
24.65056,57.88722,train,6.821674761767079E9,100.0,0.9999999999980114
19.83184,50.197423,train,49.249789589317764,100.0,0.9997246290578753
7.53558,46.07398,train,2.3637339118813824E10,100.0,0.9999999999994261
7.93102,46.92754,train,0.033984522620118016,84.71321154165148,0.7147080120350235
28.15636,66.758873,train,0.006664058646496879,23.077077768435494,0.3294186498731329
22.845797,61.325589,train,4.661363323365741E9,100.0,0.9999999999970898
23.230764,61.483967,train,0.007561053174995503,28.991562840591126,0.35789003376318224
25.91603,60.953321,train,0.016544345596558537,55.77482436285167,0.5494627178541343
-4.75871,55.307882,train,6.740739370403756E-10,9.001790018465468E-8,4.968959026165645E-8
-5.303212,55.883247,train,1.1532594425118771E-8,1.8209936089666934E-6,8.501284524701399E-7
-0.49111,54.27243,train,8.36114214225244E8,100.0,0.9999999999837753
-0.652474,54.486241,train,1.8295020810173967E9,100.0,0.999999999992585
-4.489302,54.760265,train,8.904313132557607E7,100.0,0.9999999998476503
-4.554471,54.937034,train,1348382.4893484546,100.0,0.9999999899392816
-5.426637,57.538532,train,2.2897725326698304E-23,1.8265429700383936E-20,1.687913718988955E-21
-5.123872,57.905911,train,1.3015084690939458E-13,1.038208429331248E-10,9.59411456377914E-12
0.321159,53.101043,train,0.46355842322644164,100.0,0.9715677829000907
0.305756,53.092351,train,0.46355842322644164,100.0,0.9715677829000907
-5.976307,56.672653,train,1.1532594425118771E-8,1.8209936089666934E-6,8.501284524701399E-7
-5.96097,56.682134,train,1.1532594425118771E-8,1.8209936089666934E-6,8.501284524701399E-7
-5.217466,49.995008,train,2.415808392048683E-7,2.8065464017854003E-5,1.7807897746915897E-5
-4.496327,58.385693,train,3.4508429889288263E-19,2.7527245227214417E-16,2.54380080989892E-17
21.091778,66.010211,train,7.697169395710196E-4,1.1228438119051076,0.05369338943305196
20.25347,65.367409,train,8.788317265061101E-16,7.010407754454019E-13,6.478338379414088E-14
20.246176,63.853491,train,6.170197274078622,100.0,0.997806239239487
20.277824,63.952542,train,2.7248010400957956E-4,0.3522415661667251,0.019690462889632263
17.848779,58.954815,train,5.732232808797616E10,100.0,0.9999999999997633
17.799686,58.947499,train,5.732232808797616E10,100.0,0.9999999999997633
-8.402046,52.345327,train,3.7120711449718825E-8,4.799644454392078E-6,2.7363585583213202E-6
16.35895,61.472635,train,0.007561053174995503,28.991562840591126,0.35789003376318224
16.94056,61.36667,train,6.821674761767079E9,100.0,0.9999999999980114
13.594205,62.242957,train,8.766420279852741E-7,1.5901477720088445E-4,6.461779368345322E-5
15.493352,64.815694,train,4.276998343693405E-12,2.999998904338114E-9,3.1528040777568454E-10
16.209821,64.1187,train,5.560160943913147E-4,0.7171035239448355,0.03937313469729511
12.444523,63.794518,train,4.4077301170450305E-5,0.07112522366131048,0.0032386505190191606
12.447578,63.959472,train,2.4568886271214152E-11,1.631914268087354E-8,1.811103921052E-9
31.283331,40.643478,train,1.0935634242436258E-13,8.723314461783376E-11,8.061240494479424E-12
15.7,48.466667,train,1.4300594492174505,100.0,0.9906030338990708
18.243229,62.93629,train,4.661363323365741E9,100.0,0.9999999999970898
14.14224,60.933436,train,1.0774192439912365E-16,8.594532940796871E-14,7.942233113064118E-15
13.34861,60.97833,train,2.050338552190636E-12,1.5270431880707655E-9,1.5114141343359713E-10
6.861206,61.182535,train,2.4546866684989693E10,100.0,0.9999999999994473
6.853759,61.194627,train,2.4546866684989693E10,100.0,0.9999999999994473
9.260068,58.864558,train,6.735282526238263E9,100.0,0.9999999999979858
13.71,46.98,train,619.2409899483914,100.0,0.9999780935054354
13.77,46.99,train,1793.4984244120394,100.0,0.9999924362387137
15.519421,58.058412,train,3.16267705467874E10,100.0,0.9999999999995711
15.662253,58.361439,train,3.16267705467874E10,100.0,0.9999999999995711
12.908629,59.595687,train,4.661363323365741E9,100.0,0.9999999999970898
14.542775,50.025705,train,1.5504145684900301,100.0,0.9913261715250071
21.284056,52.072231,train,34.01636667992269,100.0,0.9996013598732076
-3.43,43.310001,train,0.0031174962035514222,10.092691886452455,0.1868644838095957
-3.43,43.130001,train,1.0721054073620369E8,100.0,0.9999999998734668
-4.53,42.939999,train,20.381754424385857,100.0,0.9993348622881695
-4.16,42.939999,train,0.023850938172498476,64.87383096498772,0.6374420988081886
-4.78,43.200001,train,2.823106677273676E8,100.0,0.9999999999519477
-5.27,43.110001,train,6.4695189695126265E7,100.0,0.9999999997903136
-6.85,43.110001,train,396557.83618466515,100.0,0.9999999657913806
-6.84,43.470001,train,0.003095727664496771,10.023876712062615,0.18580210330686747
-6.5,42.740002,train,0.04286965119027314,88.9445184337968,0.75962411682173
-2.82,41.959999,train,0.0010349942807452123,2.071630350508753,0.07088666503702122
25.968,50.753,train,1.945243189539987E10,100.0,0.9999999999993027
25.911,50.901,train,8.890099102782972E9,100.0,0.9999999999984741
-1.9283,46.88981,train,1.0313824843340904E-12,8.227299433907599E-10,7.60287155104541E-11
-1.78924,46.80548,train,2.2567687156981964E-12,1.6635986198923701E-9,1.6635848412142855E-10
19.840506,66.719283,train,9.073496896010197E9,100.0,0.9999999999985049
14.258644,55.647883,train,1.433869086563852E11,100.0,0.9999999999999054
14.460936,56.024729,train,167.04123232497867,100.0,0.9999187949300592
21.554482,66.961947,train,2.4649485572178177E-5,0.0426587900367993,0.0018137496642417414
11.16679,55.75137,train,4.9153551729391035E-12,3.5538392963205827E-9,3.6233710155598967E-10
29.52032,64.12875,train,0.0016842181591714418,4.394397980495425,0.11044115265464043
20.316042,47.722553,train,1.4918762263653325E-6,7.9494114937512E-4,1.0996207752811402E-4
20.509607,47.910901,train,1.375838680043751E7,100.0,0.9999999990140053
22.469192,65.849759,train,6.49499007392756E-12,4.924336347325664E-9,4.787804329388094E-10
22.944455,65.896,train,1.2539820933078284E-12,1.0002461431094423E-9,9.243772244910223E-11
17.460563,64.87185,train,532322.5227187426,100.0,0.9999999745160206
15.165188,63.929334,train,195563.46204722888,100.0,0.9999999306327702
18.307989,59.919666,train,2.523248706802154E7,100.0,0.9999999994623718
16.522453,63.618144,train,2.3772610838621735E-4,0.32115659594374063,0.017222258141618464
24.530086,41.604525,train,1.1698330786711073E8,100.0,0.9999999998840373
24.408819,41.566617,train,2.1104893831745532E8,100.0,0.9999999999357225
16.269101,57.781022,train,3.16267705467874E10,100.0,0.9999999999995711
17.72,66.95194,train,5.073617421411822E-4,0.6432096059873764,0.03605198893843378
23.71139,66.38944,train,0.003112965678805801,10.078369894073237,0.18664360694756116
23.73194,66.39,train,0.003112965678805801,10.078369894073237,0.18664360694756116
15.65,66.18833,train,0.0030287086591526033,9.812017350113278,0.18251384244557398
19.162729,49.116827,train,0.0012057372681776456,3.0928665931932904,0.08162628505964427
19.202498,49.125004,train,0.0012057372681776456,3.0928665931932904,0.08162628505964427
25.41778,58.41333,train,4.661363323365741E9,100.0,0.9999999999970898
26.075827,58.405318,train,4.661363323365741E9,100.0,0.9999999999970898
24.27982,59.11822,train,6.821674761767079E9,100.0,0.9999999999980114
24.80813,59.44189,train,9.426966953616798E8,100.0,0.9999999999856097
25.686079,66.515737,train,2.0120644295560276E-12,1.501724507626226E-9,1.4832002328518146E-10
24.892867,67.663946,train,62200.75154648918,100.0,0.9999997819046673
27.994461,64.082853,train,2.1675992879529897E-7,2.5259991951387997E-5,1.597827759374692E-5
24.640673,65.794838,train,0.003112965678805801,10.078369894073237,0.18664360694756116
24.933,49.663,train,2.3896116606868446E8,100.0,0.9999999999432305
24.741,49.115,train,49.01557069027237,100.0,0.9997233135731728
29.501,48.35,train,0.01986046674489941,59.914949508633235,0.5941593285878548
25.124,51.294,train,0.004809781636555756,12.968337475098341,0.26175001193522685
23.968,50.053,train,0.6056151632239356,100.0,0.9780908980906041
23.505,50.7415,train,8.890099102782972E9,100.0,0.9999999999984741
25.857,48.969,train,6.852416513246766E8,100.0,0.9999999999802031
25.804,48.996,train,9.618574136131825E8,100.0,0.9999999999858964
15.877705,62.645951,train,1.4119382002914E-5,0.01660559107314996,0.0010397329438063573
25.042588,61.054289,train,0.007561053174995503,28.991562840591126,0.35789003376318224
13.1481,41.9314,train,1.376947918277341E11,100.0,0.9999999999999015
3.56222,44.11255,train,1.0357759435877777E11,100.0,0.999999999999869
3.81593,44.381,train,1.0298064232498784E7,100.0,0.9999999986826945
-8.841855,53.093361,train,1.9286331502103174E-5,0.026312865012721225,0.001419680220429919
28.4,63.866667,train,9.290775305875898E-17,7.411216651012594E-14,6.848727056982679E-15
8.108845,56.344627,train,1.8295020810173967E9,100.0,0.999999999992585
12.189132,56.046337,train,1.433869086563852E11,100.0,0.9999999999999054
30.767,51.05,train,0.0023741252304251286,8.542948513905493,0.148943022202057
31.789,50.944,train,1.840091970310658E10,100.0,0.9999999999992628
4.80834,44.00904,train,4.1671651133242266E-4,0.5448895302750398,0.02980290378256934
23.44718,54.02921,train,6.821674761767079E9,100.0,0.9999999999980114
23.39,54.1141,train,6.821674761767079E9,100.0,0.9999999999980114
25.291927,54.747798,train,18.855091750578936,100.0,0.9992810460100142
18.092547,48.681605,train,4.229392226911729E9,100.0,0.9999999999967926
22.798634,53.595429,train,0.004809781636555756,12.968337475098341,0.26175001193522685
22.6715,53.6342,train,1.2306945685391142E10,100.0,0.9999999999988978
-7.184563,53.116004,train,0.030956474219836702,77.85534937442202,0.6953046915613921
-7.687901,53.237812,train,0.030956474219836702,77.85534937442202,0.6953046915613921
-9.377401,52.022977,train,40.650274294660846,100.0,0.9996663941093555
-9.024806,51.86165,train,0.24784694784347364,100.0,0.9481061959019207
-6.74445,52.740145,train,5.505709694149802E-4,0.7088337269038465,0.03900258821060514
17.4872,54.106,train,1.0341489487196709E11,100.0,0.9999999999998688
17.9971,54.4041,train,1.9227352953828564E11,100.0,0.9999999999999295
16.6468,53.3939,train,5.705768171551108E10,100.0,0.9999999999997623
15.199,53.915,train,9.512979559574062E9,100.0,0.999999999998574
21.9856,50.606,train,2.6928836227541523E10,100.0,0.9999999999994963
