Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.7544E-12,0.000000001,0,0.908163265,0,0
4.46348E-12,0.000000003,0,0.895408163,0,0
2.93599E-11,0.000000012,0.000000003,0.880102041,0,0
3.47478E-11,0.000000028,0.000000003,0.867346939,0,0
1.15935E-10,0.0000001,0.000000011,0.841836735,0,0
2.82111E-10,0.000000258,0.000000027,0.821428571,0,0
1.07654E-9,0.000001072,0.000000105,0.790816327,0.002583979,0
4.00151E-9,0.000002522,0.00000039,0.780612245,0.002583979,0
1.55463E-8,0.000010189,0.000001514,0.757653061,0.002583979,0
5.37178E-8,0.000029762,0.000005233,0.739795918,0.002583979,0
2.5609E-7,0.000055371,0.000024945,0.737244898,0.005167959,0
3.02186E-7,0.000111703,0.000029435,0.732142857,0.005167959,0
4.00358E-7,0.000262719,0.000038997,0.721938776,0.005167959,0
5.75811E-7,0.000554529,0.000056086,0.706632653,0.005167959,0
8.96265E-7,0.001007183,0.000087297,0.691326531,0.005167959,0
1.87004E-6,0.002562927,0.000182126,0.663265306,0.010335917,0
3.02338E-6,0.00520999,0.000294419,0.635204082,0.010335917,0
7.10754E-6,0.010562092,0.000691863,0.609693878,0.012919897,0
1.29784E-5,0.026251392,0.00126262,0.571428571,0.012919897,0
2.11398E-5,0.050505331,0.002054984,0.535714286,0.012919897,0
5.03788E-5,0.102963453,0.004883407,0.494897959,0.018087855,0
8.51218E-5,0.202320143,0.008223493,0.456632653,0.023255814,0
1.33582E-4,0.310847224,0.012845042,0.431122449,0.031007752,0
1.80068E-4,0.407858785,0.017238001,0.415816327,0.036175711,0
2.18701E-4,0.534335785,0.02085923,0.400510204,0.041343669,0
2.49858E-4,0.604879057,0.023760285,0.392857143,0.041343669,0
3.09781E-4,0.721614909,0.029291766,0.382653061,0.043927649,0
3.15897E-4,0.753204566,0.029852735,0.380102041,0.043927649,0
3.23174E-4,0.817526278,0.030519491,0.375,0.046511628,0
3.46585E-4,0.919462614,0.032658155,0.367346939,0.046511628,0
3.84003E-4,1.031121836,0.036056856,0.359693878,0.046511628,0
4.06738E-4,1.100584879,0.038110191,0.354591837,0.046511628,0
4.88674E-4,1.205617936,0.045438549,0.349489796,0.056847545,0
5.30151E-4,1.309351026,0.049105875,0.344387755,0.056847545,0
5.61557E-4,1.420336981,0.051864012,0.339285714,0.056847545,0
6.59919E-4,1.552031983,0.06039973,0.334183673,0.059431525,0
6.89394E-4,1.756642423,0.062927723,0.326530612,0.059431525,0
7.72557E-4,2.056093238,0.069987559,0.316326531,0.062015504,0
8.12977E-4,2.299434969,0.073380556,0.308673469,0.062015504,0
1.05918E-3,2.5061615,0.093524494,0.303571429,0.067183463,0
1.13769E-3,2.750652399,0.099766022,0.295918367,0.074935401,0
1.47276E-3,3.143172201,0.125462241,0.290816327,0.087855297,0
1.50031E-3,3.293202775,0.127509367,0.288265306,0.087855297,0
1.57965E-3,3.603149337,0.133353273,0.283163265,0.087855297,0
1.59057E-3,3.762206119,0.13415153,0.280612245,0.087855297,0
1.74207E-3,4.035939134,0.14507562,0.275510204,0.093023256,0
1.85477E-3,4.29295969,0.153025201,0.272959184,0.095607235,0
1.96086E-3,4.682200876,0.160373851,0.267857143,0.095607235,0
2.00073E-3,4.882274348,0.16310335,0.265306122,0.095607235,0
2.04797E-3,5.087070991,0.166313386,0.262755102,0.098191214,0
2.16878E-3,5.303948951,0.174413317,0.260204082,0.098191214,0
2.1823E-3,5.522178822,0.175309926,0.257653061,0.098191214,0
2.3464E-3,5.756819179,0.186040344,0.255102041,0.103359173,0
2.41982E-3,6.237527794,0.190751143,0.25,0.103359173,0
2.49E-3,6.329826299,0.195203154,0.24744898,0.103359173,0
2.63844E-3,6.595390738,0.204460986,0.244897959,0.108527132,0
2.67325E-3,6.766747659,0.206601425,0.244897959,0.111111111,0
2.70147E-3,7.036894738,0.208327795,0.242346939,0.111111111,0
2.735E-3,7.277940127,0.210369567,0.239795918,0.111111111,0
2.75634E-3,7.586486726,0.211663535,0.237244898,0.11369509,0
2.77097E-3,7.863584065,0.212548373,0.234693878,0.11369509,0
2.84861E-3,8.148445382,0.217210186,0.232142857,0.11369509,0
2.91246E-3,8.439691449,0.221002695,0.229591837,0.11369509,0
3.03542E-3,8.743233222,0.228203708,0.227040816,0.11369509,0
3.30984E-3,9.074216963,0.243804744,0.224489796,0.11369509,0
3.47622E-3,9.326452147,0.252960147,0.221938776,0.11627907,0
3.54741E-3,9.538056497,0.256810145,0.219387755,0.121447028,0
3.55601E-3,9.784175787,0.257272788,0.219387755,0.124031008,0
3.58652E-3,10.142827573,0.258908529,0.216836735,0.124031008,0
3.59734E-3,10.252693938,0.259486939,0.214285714,0.124031008,0
3.62219E-3,10.505046633,0.260812081,0.214285714,0.126614987,0
3.78572E-3,10.883618308,0.269414383,0.211734694,0.131782946,0
3.82344E-3,11.265962392,0.271370515,0.209183673,0.131782946,0
3.89546E-3,11.65550848,0.275076078,0.206632653,0.131782946,0
3.94308E-3,12.005354342,0.277505435,0.204081633,0.131782946,0
4.17248E-3,12.438092015,0.288984802,0.201530612,0.134366925,0
4.38035E-3,12.907521229,0.299075876,0.198979592,0.139534884,0
4.47646E-3,13.355167206,0.303645387,0.196428571,0.139534884,0
4.49096E-3,13.804262843,0.304329458,0.193877551,0.139534884,0
4.53756E-3,14.258018646,0.306519442,0.191326531,0.139534884,0
4.58801E-3,14.716819384,0.308874752,0.18877551,0.139534884,0
4.61906E-3,14.937742515,0.310316524,0.18622449,0.139534884,0
4.64528E-3,15.12428405,0.311529241,0.18622449,0.142118863,0
4.68218E-3,15.277088932,0.313228982,0.183673469,0.144702842,0
4.79885E-3,15.662046043,0.318547691,0.183673469,0.147286822,0
4.95196E-3,16.157242107,0.325403799,0.181122449,0.149870801,0
4.98923E-3,16.656165102,0.327051879,0.178571429,0.149870801,0
5.07275E-3,17.16343963,0.330715916,0.176020408,0.149870801,0
5.11388E-3,17.674827641,0.332505982,0.173469388,0.149870801,0
5.11983E-3,18.186810611,0.332764099,0.170918367,0.149870801,0
5.20965E-3,18.707775358,0.336636628,0.168367347,0.149870801,0
5.21823E-3,19.229598059,0.337004188,0.165816327,0.149870801,0
5.25466E-3,19.755064119,0.338560527,0.163265306,0.149870801,0
5.45974E-3,20.301037738,0.347186238,0.160714286,0.149870801,0
5.51763E-3,20.569457263,0.349580686,0.158163265,0.149870801,0
5.58009E-3,20.859046406,0.352144358,0.158163265,0.15245478,0
5.63545E-3,21.026395457,0.354400039,0.155612245,0.15245478,0
5.75551E-3,21.389288351,0.35923788,0.155612245,0.15503876,0
6.03903E-3,22.009228699,0.370379679,0.153061224,0.157622739,0
6.11217E-3,22.383564519,0.373191602,0.150510204,0.160206718,0
6.15863E-3,22.657425759,0.374964775,0.150510204,0.162790698,0
6.29012E-3,23.181041065,0.379928768,0.147959184,0.162790698,0
6.31727E-3,23.289152774,0.380943887,0.147959184,0.167958656,0
6.63474E-3,23.952626808,0.392572528,0.145408163,0.167958656,0
6.67337E-3,24.619963808,0.393957751,0.142857143,0.167958656,0
6.69332E-3,25.289295753,0.394670648,0.140306122,0.167958656,0
6.77048E-3,25.672139895,0.397412387,0.137755102,0.167958656,0
6.831E-3,25.972395828,0.399545355,0.137755102,0.173126615,0
7.00826E-3,26.673222205,0.405707054,0.135204082,0.173126615,0
7.02844E-3,27.376065789,0.406400234,0.132653061,0.173126615,0
7.13708E-3,28.089773557,0.410105901,0.130102041,0.173126615,0
7.43036E-3,28.83280918,0.419882147,0.12755102,0.173126615,0
7.5298E-3,29.585789063,0.423123847,0.125,0.173126615,0
7.86371E-3,30.372160402,0.433748839,0.12244898,0.173126615,0
7.98207E-3,31.170367044,0.437421435,0.119897959,0.173126615,0
8.22216E-3,31.992583369,0.444727397,0.117346939,0.173126615,0
8.30692E-3,32.823275128,0.447261298,0.114795918,0.173126615,0
8.49127E-3,33.672402466,0.452693908,0.112244898,0.173126615,0
8.63718E-3,34.536120407,0.456918358,0.109693878,0.173126615,0
8.64434E-3,35.400554883,0.457124138,0.107142857,0.173126615,0
8.67994E-3,35.654651693,0.458143983,0.104591837,0.173126615,0
8.76715E-3,36.27726961,0.460626804,0.104591837,0.175710594,0
8.96955E-3,37.174224636,0.466302291,0.102040816,0.175710594,0
8.99626E-3,38.073851088,0.467042463,0.099489796,0.175710594,0
9.02953E-3,38.976804323,0.46796135,0.096938776,0.175710594,0
9.06786E-3,39.883589883,0.469015952,0.094387755,0.175710594,0
9.1488E-3,40.147177046,0.471229875,0.091836735,0.175710594,0
9.35516E-3,40.819105703,0.476790906,0.091836735,0.178294574,0
9.6463E-3,41.7837355,0.484440826,0.089285714,0.178294574,0
9.79951E-3,42.763686707,0.488377491,0.086734694,0.178294574,0
1.00774E-2,43.365718387,0.495365733,0.084183673,0.180878553,0
1.02095E-2,43.652049752,0.498622843,0.084183673,0.183462532,0
1.02737E-2,43.791056369,0.500188974,0.084183673,0.188630491,0
1.03023E-2,44.821281753,0.500882919,0.081632653,0.188630491,0
1.03555E-2,45.856833476,0.502172095,0.079081633,0.188630491,0
1.03886E-2,46.895696862,0.50297029,0.076530612,0.188630491,0
1.08281E-2,47.445769864,0.513324323,0.073979592,0.188630491,0
1.12906E-2,48.024755159,0.523766577,0.073979592,0.19121447,0
1.19218E-2,49.216933527,0.537314563,0.071428571,0.19379845,0
1.19898E-2,50.415915848,0.538729069,0.068877551,0.19379845,0
1.20099E-2,50.506838589,0.539144552,0.066326531,0.19379845,0
1.21653E-2,51.211010295,0.542337186,0.066326531,0.196382429,0
1.2246E-2,51.576626911,0.543977466,0.066326531,0.198966408,0
1.23127E-2,51.847587257,0.545324922,0.06377551,0.201550388,0
1.23551E-2,52.014237014,0.546176834,0.06377551,0.204134367,0
1.25725E-2,52.869015292,0.550496748,0.06377551,0.206718346,0
1.28313E-2,54.183120212,0.555534449,0.06122449,0.209302326,0
1.30191E-2,54.664678834,0.559119324,0.058673469,0.209302326,0
1.30928E-2,54.853638793,0.560510254,0.058673469,0.211886305,0
1.31879E-2,55.097324251,0.562291112,0.058673469,0.214470284,0
1.33482E-2,55.508544778,0.565263815,0.058673469,0.217054264,0
1.37577E-2,56.894092058,0.572673013,0.056122449,0.219638243,0
1.38694E-2,58.281027074,0.574650384,0.053571429,0.219638243,0
1.44579E-2,59.726816884,0.584775782,0.051020408,0.222222222,0
1.46805E-2,61.194868805,0.588481226,0.048469388,0.222222222,0
1.53181E-2,62.726678878,0.598736714,0.045918367,0.222222222,0
1.54627E-2,64.272944094,0.60099114,0.043367347,0.222222222,0
1.55708E-2,65.830028399,0.60266198,0.040816327,0.222222222,0
1.6032E-2,67.433231851,0.609630157,0.038265306,0.222222222,0
1.60399E-2,67.582463352,0.60974722,0.035714286,0.222222222,0
1.61172E-2,69.044955015,0.610890749,0.035714286,0.224806202,0
1.64179E-2,69.763767343,0.615274481,0.033163265,0.224806202,0
1.66565E-2,70.334367314,0.618684627,0.033163265,0.227390181,0
1.68207E-2,70.727025674,0.620996417,0.033163265,0.22997416,0
1.68738E-2,70.80874129,0.621737193,0.030612245,0.22997416,0
1.69998E-2,71.002864895,0.623485423,0.030612245,0.237726098,0
1.79884E-2,72.525867665,0.63666011,0.030612245,0.240310078,0
1.83329E-2,73.70280714,0.641036255,0.028061224,0.240310078,0
1.85308E-2,74.378942867,0.643502943,0.028061224,0.242894057,0
1.91546E-2,76.294403008,0.651062305,0.025510204,0.242894057,0
2.00246E-2,76.982031666,0.66108407,0.022959184,0.242894057,0
2.02526E-2,77.162292879,0.663616742,0.022959184,0.245478036,0
2.09385E-2,77.704423819,0.671010596,0.022959184,0.248062016,0
2.1929E-2,78.487302137,0.681131926,0.022959184,0.250645995,0
2.24586E-2,80.733160659,0.686292295,0.020408163,0.250645995,0
2.24904E-2,80.861846698,0.686596997,0.017857143,0.250645995,0
2.27357E-2,81.853961736,0.688926398,0.017857143,0.253229974,0
2.30279E-2,83.035952839,0.691656807,0.017857143,0.255813953,0
2.31949E-2,84.932977561,0.693195439,0.015306122,0.255813953,0
2.32324E-2,85.359193372,0.693539023,0.015306122,0.258397933,0
2.37762E-2,86.553932699,0.69843407,0.012755102,0.258397933,0
2.40246E-2,87.099819132,0.700618988,0.012755102,0.260981912,0
2.43402E-2,87.793210602,0.703349064,0.012755102,0.263565891,0
2.5573E-2,90.350506895,0.713553299,0.010204082,0.263565891,0
2.58441E-2,90.542669771,0.715704196,0.007653061,0.263565891,0
2.65497E-2,91.042690398,0.721152495,0.007653061,0.266149871,0
2.78435E-2,91.959662425,0.730619758,0.007653061,0.26873385,0
2.81468E-2,92.174625292,0.732746858,0.007653061,0.271317829,0
2.87773E-2,92.621452737,0.737062555,0.007653061,0.273901809,0
2.97742E-2,93.327923767,0.743608705,0.007653061,0.276485788,0
2.99601E-2,93.504727052,0.744793552,0.005102041,0.276485788,0
3.03346E-2,93.860929769,0.747147695,0.005102041,0.279069767,0
3.10268E-2,94.519256089,0.751386177,0.005102041,0.281653747,0
3.22878E-2,95.718620307,0.758753578,0.005102041,0.284237726,0
3.32725E-2,96.655173755,0.764209851,0.005102041,0.286821705,0
3.34483E-2,100,0.765157898,0.00255102,0.286821705,0
3.38506E-2,100,0.767299664,0,0.286821705,0
3.59345E-2,100,0.777795616,0,0.289405685,0
3.61743E-2,100,0.778943075,0,0.291989664,0
3.85082E-2,100,0.789521083,0,0.294573643,0
4.25937E-2,100,0.805788945,0,0.297157623,0
4.5388E-2,100,0.815539892,0,0.299741602,0
4.63018E-2,100,0.818519675,0,0.302325581,0
4.83078E-2,100,0.824734824,0,0.304909561,0
4.93112E-2,100,0.827686618,0,0.30749354,0
5.01566E-2,100,0.830097654,0,0.312661499,0
5.40312E-2,100,0.840335959,0,0.315245478,0
5.46845E-2,100,0.841941966,0,0.317829457,0
5.53532E-2,100,0.843552726,0,0.320413437,0
5.63887E-2,100,0.845983133,0,0.325581395,0
5.68903E-2,100,0.847133552,0,0.328165375,0
5.73129E-2,100,0.848089467,0,0.330749354,0
5.89092E-2,100,0.851595016,0,0.333333333,0
6.34911E-2,100,0.86081422,0,0.335917313,0
6.4605E-2,100,0.862884847,0,0.338501292,0
6.62648E-2,100,0.865858593,0,0.341085271,0
6.79877E-2,100,0.86881208,0,0.343669251,0
6.80856E-2,100,0.868975936,0,0.34625323,0
7.1939E-2,100,0.87511773,0,0.348837209,0
7.22871E-2,100,0.87564432,0,0.351421189,0
7.59445E-2,100,0.880920035,0,0.354005168,0
7.85811E-2,100,0.884453835,0,0.356589147,0
8.26766E-2,100,0.889545319,0,0.359173127,0
8.69641E-2,100,0.894415977,0,0.361757106,0
9.06663E-2,100,0.898288852,0,0.364341085,0
9.81335E-2,100,0.905295279,0,0.366925065,0
9.86728E-2,100,0.905764181,0,0.369509044,0
1.01679E-1,100,0.908294708,0,0.372093023,0
1.0227E-1,100,0.90877632,0,0.374677003,0
1.02732E-1,100,0.909149623,0,0.377260982,0
1.02887E-1,100,0.909273734,0,0.379844961,0
1.18183E-1,100,0.920077778,0,0.382428941,0
1.22795E-1,100,0.922847982,0,0.38501292,0
1.2326E-1,100,0.92311662,0,0.387596899,0
1.25708E-1,100,0.924500745,0,0.390180879,0
1.30542E-1,100,0.92709252,0,0.392764858,0
1.30761E-1,100,0.927205914,0,0.395348837,0
1.41017E-1,100,0.932140785,0,0.397932817,0
1.50731E-1,100,0.936235253,0,0.400516796,0
1.52934E-1,100,0.937096007,0,0.403100775,0
1.57429E-1,100,0.938781968,0,0.405684755,0
1.60337E-1,100,0.939825466,0,0.410852713,0
1.61693E-1,100,0.940300058,0,0.413436693,0
1.72722E-1,100,0.943898413,0,0.416020672,0
1.75924E-1,100,0.944863219,0,0.418604651,0
1.81936E-1,100,0.946587769,0,0.42118863,0
1.8479E-1,100,0.947369314,0,0.42377261,0
1.86517E-1,100,0.947831069,0,0.426356589,0
1.90204E-1,100,0.948790653,0,0.428940568,0
1.90601E-1,100,0.948891976,0,0.431524548,0
1.94613E-1,100,0.94989261,0,0.434108527,0
1.95445E-1,100,0.950095384,0,0.436692506,0
1.97686E-1,100,0.950633094,0,0.439276486,0
2.09321E-1,100,0.953248815,0,0.441860465,0
2.2674E-1,100,0.956684905,0,0.444444444,0
2.29848E-1,100,0.957245585,0,0.447028424,0
2.32644E-1,100,0.957737753,0,0.449612403,0
2.32924E-1,100,0.957786322,0,0.452196382,0
2.34956E-1,100,0.958136127,0,0.454780362,0
2.42096E-1,100,0.959320656,0,0.457364341,0
2.48637E-1,100,0.960348369,0,0.45994832,0
2.61135E-1,100,0.962174284,0,0.4625323,0
2.61431E-1,100,0.962215547,0,0.465116279,0
2.64982E-1,100,0.962702965,0,0.467700258,0
2.75459E-1,100,0.964070522,0,0.470284238,0
2.80582E-1,100,0.964703401,0,0.472868217,0
3.12121E-1,100,0.968156497,0,0.475452196,0
3.1951E-1,100,0.968869985,0,0.478036176,0
3.25364E-1,100,0.96941297,0,0.480620155,0
3.25517E-1,100,0.969426898,0,0.483204134,0
3.28917E-1,100,0.969733381,0,0.485788114,0
3.46269E-1,100,0.971206359,0,0.488372093,0
3.49211E-1,100,0.971442038,0,0.490956072,0
3.74927E-1,100,0.973348605,0,0.493540052,0
3.78079E-1,100,0.97356489,0,0.496124031,0
3.98192E-1,100,0.974866604,0,0.49870801,0
4.01596E-1,100,0.975074335,0,0.50129199,0
4.19626E-1,100,0.976119758,0,0.503875969,0
4.52166E-1,100,0.977800112,0,0.506459948,0
4.67899E-1,100,0.978530572,0,0.509043928,0
4.70586E-1,100,0.978650537,0,0.511627907,0
4.77849E-1,100,0.978968207,0,0.514211886,0
4.84755E-1,100,0.979261601,0,0.516795866,0
4.85516E-1,100,0.979293432,0,0.519379845,0
4.86451E-1,100,0.979332428,0,0.521963824,0
4.89726E-1,100,0.979467794,0,0.524547804,0
5.23801E-1,100,0.980777817,0,0.527131783,0
5.43314E-1,100,0.98145538,0,0.529715762,0
5.61133E-1,100,0.982033684,0,0.532299742,0
5.75683E-1,100,0.982479818,0,0.534883721,0
5.99616E-1,100,0.983167334,0,0.5374677,0
6.0119E-1,100,0.983210675,0,0.54005168,0
6.15614E-1,100,0.983597593,0,0.542635659,0
6.49288E-1,100,0.984435027,0,0.545219638,0
6.75618E-1,100,0.985032543,0,0.547803618,0
6.87977E-1,100,0.985297469,0,0.550387597,0
7.04427E-1,100,0.98563588,0,0.552971576,0
7.27887E-1,100,0.986092398,0,0.555555556,0
7.30591E-1,100,0.986143167,0,0.558139535,0
7.49917E-1,100,0.986495448,0,0.560723514,0
8.37831E-1,100,0.987895337,0,0.563307494,0
8.62121E-1,100,0.988232358,0,0.565891473,0
8.64405E-1,100,0.988263089,0,0.568475452,0
9.41756E-1,100,0.98921671,0,0.571059432,0
9.59596E-1,100,0.989415053,0,0.573643411,0
1E0,100,0.989838385,0,0.57622739,0
